UnitType,Name,FullName,Common,Class,Model,Role,PV,BV,Type,Size,Tonnage,ASMove,Short,Medium,Long,Overheat,CBTMove,Armor,ArmorIcons,Structure,StructureIcons,TMM,RegSkill,VetSkill,RegPV,VetPV,Specials,CAR,BA,PMECH,TUR,AMS,ECM2,ECM6,PRB,IF,APC,ART,STL,MHQ,,,,,,,,,,SpecialRules,ImageURL,MULId,Weapons,WepName1,Shots1,Dam1,Range1,WepName2,Shots2,Dam2,Range2,WepName3,Shots3,Dam3,Range3,WepName4,Shots4,Dam4,Range4,WepName5,Shots5,Dam5,Range5,WepName6,Shots6,Dam6,Range6,WepName7,Shots7,Dam7,Range7,CombDam1,CombDam2,CombDam3,CombDam4,CombDam5,CombDam6,CombDam7,,Star League (2571 - 2780),Early Succession War (2781 - 2900),Late Succession War - LosTech (2901 - 3019),Late Succession War - Renaissance (3020 - 3049),Clan Invasion (3050 - 3061),Civil War (3062 - 3067),Jihad (3068 - 3085),Early Republic (3086 - 3100),Late Republic (3101 - 3130),Dark Ages (3131 - 3150),ilClan (3151 - 9999)
BattleArmor,Elemental II Battle Armor,Elemental II Battle Armor X,,Elemental II Battle Armor,X,,15,,BattleArmor,,,,,,,,3J,1,A,2,SS,+1,5,4,18,22,CAR4 MEC,CAR4,"MECH, NIMB, SPOT, SWRM",,,,,,,,,,,,,,,,,,,,,"CAR4, MECH, NIMB, SPOT, SWRM",,,,Micro Pulse Laser,5,3,1/2/3,Machine Gun (Light),5,1,2/4/6,,,,,,,,,,,,,,,,,,,,,5x3,5x1,,,,,,,,,,,,,,,,,
BattleArmor,Gnome Battle Armor,Gnome Battle Armor,,Gnome Battle Armor,,,15,,BattleArmor,,,,,,,,2J,2,AA,2,SS,0,5,4,18,22,CAR4 MEC,CAR4,"MECH, NIMB, SPOT, SWRM",,,,,,,,,,,,,,,,,,,,,"CAR4, MECH, NIMB, SPOT, SWRM",,,,ER Small Laser,5,5,2/4/6,Advanced SRM 2,5,2,4/8/12,,,,,,,,,,,,,,,,,,,,,5x5,5x2,,,,,,,,,,,,,,,,,
BattleArmor,Gnome Battle Armor,Gnome Battle Armor (Upgrade) [MRR],,Gnome Battle Armor,(Upgrade) [MRR],,15,,BattleArmor,,,,,,,,2J,2,AA,2,SS,0,5,4,18,22,CAR4 MEC,CAR4,"MECH, NIMB, SPOT, SWRM",,,,,,,,,,,,,,,,,,,,,"CAR4, MECH, NIMB, SPOT, SWRM",,,,BA Recoilless Rifle (Medium),5,3,2/4/6,LRM 2 (OS),2,5,7/14/21,Advanced SRM 2,5,2,4/8/12,,,,,,,,,,,,,,,,,5x3,2x5,5x2,,,,,,,,,,,,,,,,
BattleArmor,Gray Death Scout Suit,Gray Death Scout Suit (Reaper),,Gray Death Scout Suit,(Reaper),,18,,BattleArmor,,,,,,,,3J,1,A,2,SS,+1,6,5,18,22,CAR4,CAR4,"MECH, NIMB, SPOT, SWRM",,,,,,,,,,,,,,,,,,,,,"CAR4, MECH, NIMB, SPOT, SWRM",,,,Machine Gun (Medium),4,2,1/2/3,Flamer [BA],4,2,1/2/3,,,,,,,,,,,,,,,,,,,,,4x2,4x2,,,,,,,,,,,,,,,,,
BattleArmor,Hauberk Battle Armor,Hauberk Battle Armor U15,,Hauberk Battle Armor,U15,,18,,BattleArmor,,,,,,,,2F,1,A,2,SS,0,6,5,18,22,CAR4 LECM MAS,CAR4,"MECH, NIMB, SPOT, SWRM",,,,ECM2,,,,,,,,,,,,,,,,,"CAR4, MECH, NIMB, SPOT, SWRM, ECM2",,,,ER Small Laser,4,5,2/4/6,Micro Pulse Laser,4,3,1/2/3,Gauss Rifle [Magshot],4,2,3/6/9,SRM 2,8,2,3/6/9,,,,,,,,,,,,,4x5,4x3,4x2,8x2,,,,,,,,,,,,,,,
BattleArmor,Ironhold Assault Battle Armor,Ironhold Assault Battle Armor,,Ironhold Assault Battle Armor,,,15,,BattleArmor,,,,,,,,2J,2,AA,2,SS,0,5,4,18,22,CAR4,CAR4,"MECH, NIMB, SPOT, SWRM",,,,,,,,,,,,,,,,,,,,,"CAR4, MECH, NIMB, SPOT, SWRM",,,,Gauss Rifle [Anti-personnel Gauss Rifle],10,3,3/6/9,,,,,,,,,,,,,,,,,,,,,,,,,10x3,,,,,,,,,,,,,,,,,,
BattleArmor,Longinus C Battle Armor,Longinus C Battle Armor [MMR],,Longinus C Battle Armor,[MMR],,18,,BattleArmor,,,,,,,,3J,1,A,2,SS,+1,6,5,18,22,CAR4,CAR4,"MECH, NIMB, SPOT, SWRM",,,,,,,,,,,,,,,,,,,,,"CAR4, MECH, NIMB, SPOT, SWRM",,,,BA Recoilless Rifle (Medium),4,3,2/4/6,Advanced SRM 4 (OS),4,2,4/8/12,,,,,,,,,,,,,,,,,,,,,4x3,4x2,,,,,,,,,,,,,,,,,
BattleArmor,Purifier Battle Armor Terra,Purifier Battle Armor Terra [AP Gauss],,Purifier Battle Armor Terra,[AP Gauss],,18,,BattleArmor,,,,,,,,3J,1,A,2,SS,+1,6,5,18,22,CAR4,CAR4,"MECH, NIMB, SPOT, SWRM",,,,,,,,,,,,,,,,,,,,,"CAR4, MECH, NIMB, SPOT, SWRM",,,,Gauss Rifle [Anti-personnel Gauss Rifle],4,3,3/6/9,,,,,,,,,,,,,,,,,,,,,,,,,4x3,,,,,,,,,,,,,,,,,,
BattleArmor,Purifier Battle Armor Terra,Purifier Battle Armor Terra [ERSL],,Purifier Battle Armor Terra,[ERSL],,18,,BattleArmor,,,,,,,,3J,1,A,2,SS,+1,6,5,18,22,CAR4,CAR4,"MECH, NIMB, SPOT, SWRM",,,,,,,,,,,,,,,,,,,,,"CAR4, MECH, NIMB, SPOT, SWRM",,,,ER Small Laser,4,5,2/4/6,,,,,,,,,,,,,,,,,,,,,,,,,4x5,,,,,,,,,,,,,,,,,,
BattleArmor,Purifier Battle Armor Terra,Purifier Battle Armor Terra [MRR],,Purifier Battle Armor Terra,[MRR],,18,,BattleArmor,,,,,,,,3J,1,A,2,SS,+1,6,5,18,22,CAR4,CAR4,"MECH, NIMB, SPOT, SWRM",,,,,,,,,,,,,,,,,,,,,"CAR4, MECH, NIMB, SPOT, SWRM",,,,BA Recoilless Rifle (Medium),4,3,2/4/6,,,,,,,,,,,,,,,,,,,,,,,,,4x3,,,,,,,,,,,,,,,,,,
BattleArmor,Purifier Battle Armor Terra,Purifier Battle Armor Terra [SPL],,Purifier Battle Armor Terra,[SPL],,18,,BattleArmor,,,,,,,,3J,1,A,2,SS,+1,6,5,18,22,CAR4,CAR4,"MECH, NIMB, SPOT, SWRM",,,,,,,,,,,,,,,,,,,,,"CAR4, MECH, NIMB, SPOT, SWRM",,,,Small Pulse Laser,4,3,2/4/6,,,,,,,,,,,,,,,,,,,,,,,,,4x3,,,,,,,,,,,,,,,,,,
BattleArmor,Shedu Assault Battle Armor,Shedu Assault Battle Armor,,Shedu Assault Battle Armor,,,18,,BattleArmor,,,,,,,,3F,2,AA,2,SS,+1,6,5,18,22,CAR4,CAR4,"MECH, NIMB, SPOT, SWRM",,,,,,,,,,,,,,,,,,,,,"CAR4, MECH, NIMB, SPOT, SWRM",,,,BA Recoilless Rifle (Heavy),4,3,3/5/7,Machine Gun (Heavy),8,3,1/2/2,,,,,,,,,,,,,,,,,,,,,4x3,8x3,,,,,,,,,,,,,,,,,
BattleArmor,Shedu Assault Battle Armor,Shedu Assault Battle Armor (Support),,Shedu Assault Battle Armor,(Support),,18,,BattleArmor,,,,,,,,3F,2,AA,2,SS,+1,6,5,18,22,CAR4 LMAS,CAR4,"MECH, NIMB, SPOT, SWRM",,,,,,,,,,,,,,,,,,,,,"CAR4, MECH, NIMB, SPOT, SWRM",,,,Small Laser,8,3,1/2/3,SRM 3 (OS),24,2,3/6/9,,,,,,,,,,,,,,,,,,,,,8x3,24x2,,,,,,,,,,,,,,,,,
BattleArmor,Thunderbird II Battle Armor,Thunderbird II Battle Armor,,Thunderbird II Battle Armor,,,18,,BattleArmor,,,,,,,,2F,1,A,2,SS,0,6,5,18,22,CAR4 C3S FLK1/1/- MEC MHQ1,CAR4,"MECH, NIMB, SPOT, SWRM",,,,,,,,,,,,,,,,,,,,,"CAR4, MECH, NIMB, SPOT, SWRM",,,,Battle Armor LB-X AC,5,1,2/5/8,Gauss Rifle [Anti-personnel Gauss Rifle],5,3,3/6/9,,,,,,,,,,,,,,,,,,,,,5x1,5x3,,,,,,,,,,,,,,,,,
BattleArmor,Elemental Battle Armor,Elemental Battle Armor [HMG],!,Elemental Battle Armor,[HMG],,16,,BattleArmor,,,,,,,,3J,1,A,2,SS,+1,5,4,19,23,AM CAR4 MEC,CAR4,"MECH, NIMB, SPOT, SWRM",,,,,,,,,,,,,,,,,,,,,"CAR4, MECH, NIMB, SPOT, SWRM",,,,Machine Gun (Heavy),5,3,1/2/2,SRM 2,10,2,3/6/9,,,,,,,,,,,,,,,,,,,,,5x3,10x2,,,,,,,,,,,,,,,,,
BattleArmor,Constable Pacification Suit,Constable Pacification Suit [SRM],,Constable Pacification Suit,[SRM],,16,,BattleArmor,,,,,,,,3J,1,A,2,SS,+1,5,4,19,23,AM CAR4 MEC,CAR4,"MECH, NIMB, SPOT, SWRM",,,,,,,,,,,,,,,,,,,,,"CAR4, MECH, NIMB, SPOT, SWRM",,,,Grenade Launcher (Heavy),10,1,1/2/3,SRM 1,5,2,3/6/9,,,,,,,,,,,,,,,,,,,,,10x1,5x2,,,,,,,,,,,,,,,,,
BattleArmor,Elemental Battle Armor,Elemental Battle Armor [ER Laser],,Elemental Battle Armor,[ER Laser],,16,,BattleArmor,,,,,,,,3J,1,A,2,SS,+1,5,4,19,23,AM CAR4 MEC,CAR4,"MECH, NIMB, SPOT, SWRM",,,,,,,,,,,,,,,,,,,,,"CAR4, MECH, NIMB, SPOT, SWRM",,,,ER Micro Laser,5,2,1/2/4,SRM 2,10,2,3/6/9,,,,,,,,,,,,,,,,,,,,,5x2,10x2,,,,,,,,,,,,,,,,,
BattleArmor,Elemental Battle Armor,Elemental Battle Armor [MicroPL],,Elemental Battle Armor,[MicroPL],,16,,BattleArmor,,,,,,,,3J,1,A,2,SS,+1,5,4,19,23,AM CAR4 MEC,CAR4,"MECH, NIMB, SPOT, SWRM",,,,,,,,,,,,,,,,,,,,,"CAR4, MECH, NIMB, SPOT, SWRM",,,,Micro Pulse Laser,5,3,1/2/3,SRM 2,10,2,3/6/9,,,,,,,,,,,,,,,,,,,,,5x3,10x2,,,,,,,,,,,,,,,,,
BattleArmor,Fenrir II Assault Battle Armor,Fenrir II Assault Battle Armor (LRM),,Fenrir II Assault Battle Armor,(LRM),,19,,BattleArmor,,,,,,,,3F,2,AA,2,SS,+1,6,5,19,23,CAR4 IF1,CAR4,"MECH, NIMB, SPOT, SWRM",,,,,,,IF1,,,,,,,,,,,,,,"CAR4, MECH, NIMB, SPOT, SWRM, IF1",,,,LRM 4,2,5,7/14/21,,,,,,,,,,,,,,,,,,,,,,,,,2x5,,,,,,,,,,,,,,,,,,
BattleArmor,Fenrir II Assault Battle Armor,Fenrir II Assault Battle Armor (MRR),,Fenrir II Assault Battle Armor,(MRR),,19,,BattleArmor,,,,,,,,3F,2,AA,2,SS,+1,6,5,19,23,CAR4,CAR4,"MECH, NIMB, SPOT, SWRM",,,,,,,,,,,,,,,,,,,,,"CAR4, MECH, NIMB, SPOT, SWRM",,,,BA Recoilless Rifle (Medium),8,3,2/4/6,,,,,,,,,,,,,,,,,,,,,,,,,8x3,,,,,,,,,,,,,,,,,,
BattleArmor,Nephilim Assault Battle Armor,Nephilim Assault Battle Armor (Seeker) [MG],,Nephilim Assault Battle Armor,(Seeker) [MG],,19,,BattleArmor,,,,,,,,2F,2,AA,2,SS,0,6,5,19,23,CAR4 MAS RCN SRCH,CAR4,"MECH, NIMB, SPOT, SWRM",,,,,,,,,,,,,,,,,,,,,"CAR4, MECH, NIMB, SPOT, SWRM",,,,Machine Gun (Medium),4,2,1/2/3,SRM 3,12,2,3/6/9,,,,,,,,,,,,,,,,,,,,,4x2,12x2,,,,,,,,,,,,,,,,,
BattleArmor,Purifier Adaptive Battle Armor,Purifier Adaptive Battle Armor [Laser],,Purifier Adaptive Battle Armor,[Laser],,19,,BattleArmor,,,,,,,,3J,1,A,2,SS,+1,6,5,19,23,AM CAR4 MAS MEC,CAR4,"MECH, NIMB, SPOT, SWRM",,,,,,,,,,,,,,,,,,,,,"CAR4, MECH, NIMB, SPOT, SWRM",,,,ER Small Laser,4,3,2/4/5,,,,,,,,,,,,,,,,,,,,,,,,,4x3,,,,,,,,,,,,,,,,,,
BattleArmor,Rhino Battle Armor,Rhino Battle Armor,,Rhino Battle Armor,,,16,,BattleArmor,,,,,,,,1J,2,AA,2,SS,0,5,4,19,23,CAR4,CAR4,"MECH, NIMB, SPOT, SWRM",,,,,,,,,,,,,,,,,,,,,"CAR4, MECH, NIMB, SPOT, SWRM",,,,Small Pulse Laser,5,3,2/4/6,SRM 2,10,2,3/6/9,,,,,,,,,,,,,,,,,,,,,5x3,10x2,,,,,,,,,,,,,,,,,
BattleArmor,Salamander Battle Armor,Salamander Battle Armor (Anti-Infantry),,Salamander Battle Armor,(Anti-Infantry),,16,,BattleArmor,,,,,,,,3J,1,A,2,SS,+1,5,4,19,23,AM CAR4 FR MEC,CAR4,"MECH, NIMB, SPOT, SWRM",,,,,,,,,,,,,,,,,,,,,"CAR4, MECH, NIMB, SPOT, SWRM",,,,Machine Gun (Heavy),10,3,1/2/2,SRM 1 (OS),5,2,3/6/9,,,,,,,,,,,,,,,,,,,,,10x3,5x2,,,,,,,,,,,,,,,,,
BattleArmor,Salamander Battle Armor,Salamander Battle Armor (Laser),,Salamander Battle Armor,(Laser),,16,,BattleArmor,,,,,,,,3J,1,A,2,SS,+1,5,4,19,23,AM CAR4 FR HT1/-/- MEC,CAR4,"MECH, NIMB, SPOT, SWRM",,,,,,,,,,,,,,,,,,,,,"CAR4, MECH, NIMB, SPOT, SWRM",,,,Flamer [BA],5,2,1/2/3,ER Micro Laser,5,2,1/2/4,SRM 1 (OS),5,2,3/6/9,,,,,,,,,,,,,,,,,5x2,5x2,5x2,,,,,,,,,,,,,,,,
BattleArmor,Shen Long Battle Armor,Shen Long Battle Armor [David Light Gauss],,Shen Long Battle Armor,[David Light Gauss],,19,,BattleArmor,,,,,,,,4F,1,A,2,SS,+1,6,5,19,23,CAR4 MAS,CAR4,"MECH, NIMB, SPOT, SWRM",,,,,,,,,,,,,,,,,,,,,"CAR4, MECH, NIMB, SPOT, SWRM",,,,Gauss Rifle [David],16,1,3/5/8,,,,,,,,,,,,,,,,,,,,,,,,,16x1,,,,,,,,,,,,,,,,,,
BattleArmor,Shen Long Battle Armor,Shen Long Battle Armor [SRM],,Shen Long Battle Armor,[SRM],,19,,BattleArmor,,,,,,,,4F,1,A,2,SS,+1,6,5,19,23,CAR4 MAS,CAR4,"MECH, NIMB, SPOT, SWRM",,,,,,,,,,,,,,,,,,,,,"CAR4, MECH, NIMB, SPOT, SWRM",,,,SRM 4,12,2,3/6/9,,,,,,,,,,,,,,,,,,,,,,,,,12x2,,,,,,,,,,,,,,,,,,
BattleArmor,Sylph Battle Armor,Sylph Battle Armor XR,,Sylph Battle Armor,XR,,16,,BattleArmor,,,,,,,,5F,1,A,2,SS,+2,5,4,19,23,AM CAR4 MEC SRCH,CAR4,"MECH, NIMB, SPOT, SWRM",,,,,,,,,,,,,,,,,,,,,"CAR4, MECH, NIMB, SPOT, SWRM",,,,Machine Gun (Light),10,1,2/4/6,,,,,,,,,,,,,,,,,,,,,,,,,10x1,,,,,,,,,,,,,,,,,,
BattleArmor,Void Medium Battle Armor,Void Medium Battle Armor Caltrop,,Void Medium Battle Armor,Caltrop,,19,,BattleArmor,,,,,,,,3F,1,A,2,SS,+1,6,5,19,23,AM CAR4 MDS2 MEC STL,CAR4,"MECH, NIMB, SPOT, SWRM",,,,,,,,,,STL,,,,,,,,,,,"CAR4, MECH, NIMB, SPOT, SWRM, STL",,,,ER Small Laser,4,5,2/4/6,,,,,,,,,,,,,,,,,,,,,,,,,4x5,,,,,,,,,,,,,,,,,,
BattleArmor,Warg Assault Battle Armor,Warg Assault Battle Armor,,Warg Assault Battle Armor,,,16,,BattleArmor,,,,,,,,1F,2,AA,2,SS,0,5,4,19,23,CAR4,CAR4,"MECH, NIMB, SPOT, SWRM",,,,,,,,,,,,,,,,,,,,,"CAR4, MECH, NIMB, SPOT, SWRM",,,,Small Pulse Laser,5,3,2/4/6,Machine Gun (Light),5,1,2/4/6,SRM 3,30,2,3/6/9,,,,,,,,,,,,,,,,,5x3,5x1,30x2,,,,,,,,,,,,,,,,
BattleArmor,Warg Assault Battle Armor,Warg Assault Battle Armor (Reactive),,Warg Assault Battle Armor,(Reactive),,16,,BattleArmor,,,,,,,,1F,2,AA,2,SS,0,5,4,19,23,CAR4 RCA,CAR4,"MECH, NIMB, SPOT, SWRM",,,,,,,,,,,,,,,,,,,,,"CAR4, MECH, NIMB, SPOT, SWRM",,,,Small Pulse Laser,5,3,2/4/6,Advanced SRM 2,10,2,4/8/12,,,,,,,,,,,,,,,,,,,,,5x3,10x2,,,,,,,,,,,,,,,,,
BattleArmor,Afreet Medium Battle Armor,Afreet Medium Battle Armor,,Afreet Medium Battle Armor,,,17,,BattleArmor,,,,,,,,4J,1,A,2,SS,+1,5,4,20,24,AM CAR4 MEC RCN,CAR4,"MECH, NIMB, SPOT, SWRM",,,,,,,,,,,,,,,,,,,,,"CAR4, MECH, NIMB, SPOT, SWRM",,,,BA Recoilless Rifle (Light),5,2,2/4/6,,,,,,,,,,,,,,,,,,,,,,,,,5x2,,,,,,,,,,,,,,,,,,
BattleArmor,Cavalier II Battle Armor,Cavalier II Battle Armor [MRR],,Cavalier II Battle Armor,[MRR],,20,,BattleArmor,,,,,,,,4J,1,A,2,SS,+1,6,5,20,24,CAR4,CAR4,"MECH, NIMB, SPOT, SWRM",,,,,,,,,,,,,,,,,,,,,"CAR4, MECH, NIMB, SPOT, SWRM",,,,BA Recoilless Rifle (Medium),4,3,2/4/6,,,,,,,,,,,,,,,,,,,,,,,,,4x3,,,,,,,,,,,,,,,,,,
BattleArmor,Elemental III Battle Armor,Elemental III Battle Armor [MicroPL],,Elemental III Battle Armor,[MicroPL],,17,,BattleArmor,,,,,,,,3J,1,A,2,SS,+1,5,4,20,24,AM CAR4 MEC STL,CAR4,"MECH, NIMB, SPOT, SWRM",,,,,,,,,,STL,,,,,,,,,,,"CAR4, MECH, NIMB, SPOT, SWRM, STL",,,,Advanced SRM 2 (OS),5,2,4/8/12,Micro Pulse Laser,5,3,1/2/3,,,,,,,,,,,,,,,,,,,,,5x2,5x3,,,,,,,,,,,,,,,,,
BattleArmor,Fenrir Battle Armor,Fenrir Battle Armor 'Longshot',,Fenrir Battle Armor,Longshot',,20,,BattleArmor,,,,,,,,4F,1,A,2,SS,+1,6,5,20,24,CAR4 C3S IF2 MHQ1,CAR4,"MECH, NIMB, SPOT, SWRM",,,,,,,IF2,,,,,,,,,,,,,,"CAR4, MECH, NIMB, SPOT, SWRM, IF2",,,,LRM 5,6,5,7/14/21,,,,,,,,,,,,,,,,,,,,,,,,,6x5,,,,,,,,,,,,,,,,,,
BattleArmor,Nephilim Assault Battle Armor,Nephilim Assault Battle Armor (Support),,Nephilim Assault Battle Armor,(Support),,20,,BattleArmor,,,,,,,,2F,2,AA,2,SS,0,6,5,20,24,CAR4 MAS,CAR4,"MECH, NIMB, SPOT, SWRM",,,,,,,,,,,,,,,,,,,,,"CAR4, MECH, NIMB, SPOT, SWRM",,,,Small Laser,4,3,1/2/3,Rocket Launcher 4,4,4,3/7/12,,,,,,,,,,,,,,,,,,,,,4x3,4x4,,,,,,,,,,,,,,,,,
BattleArmor,Salamander Battle Armor,Salamander Battle Armor,,Salamander Battle Armor,,,17,,BattleArmor,,,,,,,,3J,1,A,2,SS,+1,5,4,20,24,AM CAR FR HT2/-/- MEC,,"MECH, NIMB, SPOT, SWRM",,,,,,,,,,,,,,,,,,,,,"MECH, NIMB, SPOT, SWRM",,,,Flamer [BA],10,2,1/2/3,SRM 1 (OS),5,2,3/6/9,,,,,,,,,,,,,,,,,,,,,10x2,5x2,,,,,,,,,,,,,,,,,
BattleArmor,Stormbird Battle Armor,Stormbird Battle Armor (Jade Falcon),,Stormbird Battle Armor,(Jade Falcon),,20,,BattleArmor,,,,,,,,2J,2,AA,2,SS,0,6,5,20,24,CAR4 FR XMEC,CAR4,"MECH, NIMB, SPOT, SWRM",,,,,,,,,,,,,,,,,,,,,"CAR4, MECH, NIMB, SPOT, SWRM",,,,Gauss Rifle [Anti-personnel Gauss Rifle],5,3,3/6/9,SRM 3,15,2,3/6/9,,,,,,,,,,,,,,,,,,,,,5x3,15x2,,,,,,,,,,,,,,,,,
BattleArmor,Tortoise II,Tortoise II (aSRM),,Tortoise II,(aSRM),,20,,BattleArmor,,,,,,,,2F,1,A,2,SS,0,6,5,20,24,CAR4,CAR4,"MECH, NIMB, SPOT, SWRM",,,,,,,,,,,,,,,,,,,,,"CAR4, MECH, NIMB, SPOT, SWRM",,,,ER Medium Pulse Laser,4,7,5/9/14,Advanced SRM 3,4,2,4/8/12,,,,,,,,,,,,,,,,,,,,,4x7,4x2,,,,,,,,,,,,,,,,,
BattleArmor,Asura Medium Battle Armor,Asura Medium Battle Armor,,Asura Medium Battle Armor,,,21,,BattleArmor,,,,,,,,3J,1,A,2,SS,+1,6,5,21,25,AM CAR4 MEC,CAR4,"MECH, NIMB, SPOT, SWRM",,,,,,,,,,,,,,,,,,,,,"CAR4, MECH, NIMB, SPOT, SWRM",,,,BA Recoilless Rifle (Medium),4,3,2/4/6,Rocket Launcher 4,4,4,3/7/12,,,,,,,,,,,,,,,,,,,,,4x3,4x4,,,,,,,,,,,,,,,,,
BattleArmor,Nephilim Assault Battle Armor,Nephilim Assault Battle Armor (Capture Team)[HMG],,Nephilim Assault Battle Armor,(Capture Team)[HMG],,21,,BattleArmor,,,,,,,,2F,2,AA,2,SS,0,6,5,21,25,BTAS1 CAR4 IF0* MAS,CAR4,"MECH, NIMB, SPOT, SWRM",,,,,,,,,,,,,,,,,,,,,"CAR4, MECH, NIMB, SPOT, SWRM",,,,Machine Gun (Heavy),4,3,1/2/2,LRM 2 (OS),2,5,7/14/21,Battle Armor Taser,4,1,1/2/3,,,,,,,,,,,,,,,,,4x3,2x5,4x1,,,,,,,,,,,,,,,,
BattleArmor,Void Medium Battle Armor,Void Medium Battle Armor (Minelayer),,Void Medium Battle Armor,(Minelayer),,21,,BattleArmor,,,,,,,,3F,1,A,2,SS,+1,6,5,21,25,AM CAR4 MDS4 MEC STL,CAR4,"MECH, NIMB, SPOT, SWRM",,,,,,,,,,STL,,,,,,,,,,,"CAR4, MECH, NIMB, SPOT, SWRM, STL",,,,BA Recoilless Rifle (Medium),4,3,2/4/6,,,,,,,,,,,,,,,,,,,,,,,,,4x3,,,,,,,,,,,,,,,,,,
BattleArmor,Buraq Fast Battle Armor,Buraq Fast Battle Armor,,Buraq Fast Battle Armor,,,18,,BattleArmor,,,,,,,,7F,1,A,2,SS,+3,5,4,22,26,CAR4 SRCH,CAR4,"MECH, NIMB, SPOT, SWRM",,,,,,,,,,,,,,,,,,,,,"CAR4, MECH, NIMB, SPOT, SWRM",,,,Machine Gun (Medium),10,2,1/2/3,,,,,,,,,,,,,,,,,,,,,,,,,10x2,,,,,,,,,,,,,,,,,,
BattleArmor,Elemental Battle Armor,Elemental Battle Armor (Fire) [AP Gauss],,Elemental Battle Armor,(Fire) [AP Gauss],,18,,BattleArmor,,,,,,,,3J,1,A,2,SS,+1,5,4,22,26,AM CAR4 FR MEC,CAR4,"MECH, NIMB, SPOT, SWRM",,,,,,,,,,,,,,,,,,,,,"CAR4, MECH, NIMB, SPOT, SWRM",,,,Gauss Rifle [Anti-personnel Gauss Rifle],5,3,3/6/9,SRM 2 (OS),10,2,3/6/9,,,,,,,,,,,,,,,,,,,,,5x3,10x2,,,,,,,,,,,,,,,,,
BattleArmor,Elemental Battle Armor,Elemental Battle Armor [AP Gauss],,Elemental Battle Armor,[AP Gauss],,18,,BattleArmor,,,,,,,,3J,1,A,2,SS,+1,5,4,22,26,AM CAR4 MEC,CAR4,"MECH, NIMB, SPOT, SWRM",,,,,,,,,,,,,,,,,,,,,"CAR4, MECH, NIMB, SPOT, SWRM",,,,Gauss Rifle [Anti-personnel Gauss Rifle],5,3,3/6/9,SRM 2,10,2,3/6/9,,,,,,,,,,,,,,,,,,,,,5x3,10x2,,,,,,,,,,,,,,,,,
BattleArmor,Elemental III Battle Armor,Elemental III Battle Armor [Flamer],,Elemental III Battle Armor,[Flamer],,18,,BattleArmor,,,,,,,,3J,1,A,2,SS,+1,5,4,22,26,AM CAR4 HT1/-/-MEC STL,CAR4,"MECH, NIMB, SPOT, SWRM",,,,,,,,,,STL,,,,,,,,,,,"CAR4, MECH, NIMB, SPOT, SWRM, STL",,,,Advanced SRM 2 (OS),5,2,4/8/12,Flamer [BA],5,2,1/2/3,,,,,,,,,,,,,,,,,,,,,5x2,5x2,,,,,,,,,,,,,,,,,
BattleArmor,Golem Assault Armor,Golem Assault Armor (Fast Assault),,Golem Assault Armor,(Fast Assault),,18,,BattleArmor,,,,,,,,3J,2,AA,2,SS,+1,5,4,22,26,CAR4,CAR4,"MECH, NIMB, SPOT, SWRM",,,,,,,,,,,,,,,,,,,,,"CAR4, MECH, NIMB, SPOT, SWRM",,,,Machine Gun (Medium),5,2,1/2/3,SRM 5 (OS),20,2,3/6/9,,,,,,,,,,,,,,,,,,,,,5x2,20x2,,,,,,,,,,,,,,,,,
BattleArmor,Grenadier II Battle Armor,Grenadier II Battle Armor A,,Grenadier II Battle Armor,A,,22,,BattleArmor,,,,,,,,3F,2,AA,2,SS,+1,6,5,22,26,CAR4 MEC STL,CAR4,"MECH, NIMB, SPOT, SWRM",,,,,,,,,,STL,,,,,,,,,,,"CAR4, MECH, NIMB, SPOT, SWRM, STL",,,,Small Laser,4,3,1/2/3,SRM 4,12,2,3/6/9,,,,,,,,,,,,,,,,,,,,,4x3,12x2,,,,,,,,,,,,,,,,,
BattleArmor,Kobold Battle Armor IIC,Kobold Battle Armor IIC,,Kobold Battle Armor IIC,,,18,,BattleArmor,,,,,,,,6V,1,A,2,SS,+2,5,4,22,26,AM ATMO CAR4 LECM LTAG MEC STL,CAR4,"MECH, NIMB, SPOT, SWRM",,,,ECM2,,,,,,STL,,,,,,,,,,,"CAR4, MECH, NIMB, SPOT, SWRM, ECM2, STL",,,,Machine Gun (Light),5,1,2/4/6,,,,,,,,,,,,,,,,,,,,,,,,,5x1,,,,,,,,,,,,,,,,,,
BattleArmor,Thunderbird Battle Armor,Thunderbird Battle Armor (Upgrade)[ER Laser],,Thunderbird Battle Armor,(Upgrade)[ER Laser],,18,,BattleArmor,,,,,,,,3J,1,A,2,SS,+1,5,4,22,26,CAR4 MEC RFA,CAR4,"MECH, NIMB, SPOT, SWRM",,,,,,,,,,,,,,,,,,,,,"CAR4, MECH, NIMB, SPOT, SWRM",,,,ER Small Laser,5,5,2/4/6,,,,,,,,,,,,,,,,,,,,,,,,,5x5,,,,,,,,,,,,,,,,,,
