UnitType,Name,FullName,Common,Class,Model,Role,PV,BV,Type,Size,Tonnage,ASMove,Short,Medium,Long,Overheat,CBTMove,Armor,ArmorIcons,Structure,StructureIcons,TMM,RegSkill,VetSkill,RegPV,VetPV,Specials,TUR,AMS,ECM2,ECM6,PRB,IF,APC,CAR,ART,STL,MHQ,,,,,,SpecialRules,ImageURL,MULId,Weapons,WepName1,Shots1,Dam1,Range1,WepName2,Shots2,Dam2,Range2,WepName3,Shots3,Dam3,Range3,WepName4,Shots4,Dam4,Range4,WepName5,Shots5,Dam5,Range5,WepName6,Shots6,Dam6,Range6,WepName7,Shots7,Dam7,Range7,CombDam1,CombDam2,CombDam3,CombDam4,CombDam5,CombDam6,CombDam7
Vehicle,Fury Command Tank (C3S),Fury Command Tank (C3S),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,Light AC/5,1,5,5/10/15,Gauss Rifle,1,15,7/15/22,,,,,,,,,,,,,,,,,,,,,1x5,1x15,,,,,
Vehicle,Fury Command Tank (Fury II),Fury Command Tank (Fury II),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,Medium Laser,1,5,3/6/9,Gauss Rifle,1,15,7/15/22,,,,,,,,,,,,,,,,,,,,,1x5,1x15,,,,,
Vehicle,Fury Command Tank (Fury III),Fury Command Tank (Fury III),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,X,,,,,,,,,,,,,,,2,ER Medium Laser,2,5,4/8/12,Gauss Rifle,1,15,7/15/22,,,,,,,,,,,,,,,,,,,,,2x5,1x15,,,,,
Vehicle,Fury Command Tank (Fury IIIm),Fury Command Tank (Fury IIIm),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,ER Medium Laser,1,5,4/8/12,Gauss Rifle,1,15,7/15/22,,,,,,,,,,,,,,,,,,,,,1x5,1x15,,,,,
Vehicle,Fury Command Tank (Original),Fury Command Tank (Original),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,Gauss Rifle,1,15,7/15/22,,,,,,,,,,,,,,,,,,,,,,,,,1x15,,,,,,
Vehicle,Fury Command Tank (Royal),Fury Command Tank (Royal),,,,,,,,,,,,,,,,,,,,,,,,,,,X,,,,,,,,,,,,,,,,,,1,Gauss Rifle,1,15,7/15/22,,,,,,,,,,,,,,,,,,,,,,,,,1x15,,,,,,
Vehicle,Gabriel Reconnaissance Hovercraft,Gabriel Reconnaissance Hovercraft,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,Medium Laser,1,5,3/6/9,,,,,,,,,,,,,,,,,,,,,,,,,1x5,,,,,,
Vehicle,Gabriel Reconnaissance Hovercraft (ERSL),Gabriel Reconnaissance Hovercraft (ERSL),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,ER Small Laser,2,3,2/4/5,,,,,,,,,,,,,,,,,,,,,,,,,2x3,,,,,,
Vehicle,Gallant Urban Assault Tank,Gallant Urban Assault Tank,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,LRM 10,1,5,7/14/21,Machine Gun,4,2,1/2/3,SRM 2,1,2,3/6/9,,,,,,,,,,,,,,,,,1x5,4x2,1x2,,,,
Vehicle,Galleon Light Tank C,Galleon Light Tank C,,,,,,,,,,,,,,,,,,,,,,,,,,X,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Vehicle,Galleon Light Tank GAL-100,Galleon Light Tank GAL-100,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,Small Laser,2,3,1/2/3,Medium Laser,1,5,3/6/9,,,,,,,,,,,,,,,,,,,,,2x3,1x5,,,,,
Vehicle,Galleon Light Tank GAL-102,Galleon Light Tank GAL-102,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,X,,,,,,,,,,,,,,,2,Medium Pulse Laser,1,6,2/4/6,Medium Laser,2,5,3/6/9,,,,,,,,,,,,,,,,,,,,,1x6,2x5,,,,,
Vehicle,Galleon Light Tank GAL-103,Galleon Light Tank GAL-103,,,,,,,,,,,,,,,,,,,,,,,,,,,,X,,X,,,,,,,,,,,,,,,2,ER Medium Laser,1,5,4/8/12,Medium Laser,2,5,3/6/9,,,,,,,,,,,,,,,,,,,,,1x5,2x5,,,,,
Vehicle,Galleon Light Tank GAL-104,Galleon Light Tank GAL-104,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,ER Large Laser,1,8,7/14/19,,,,,,,,,,,,,,,,,,,,,,,,,1x8,,,,,,
Vehicle,Galleon Light Tank GAL-105,Galleon Light Tank GAL-105,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,ER Medium Laser,2,5,4/8/12,,,,,,,,,,,,,,,,,,,,,,,,,2x5,,,,,,
Vehicle,Galleon Light Tank GAL-106,Galleon Light Tank GAL-106,,,,,,,,,,,,,,,,,,,,,,,,,,X,,,,X,,,,,,,,,,,,,,,2,Medium Laser,2,5,3/6/9,Light PPC,1,5,6/12/18,,,,,,,,,,,,,,,,,,,,,2x5,1x5,,,,,
Vehicle,Galleon Light Tank GAL-106M,Galleon Light Tank GAL-106M,,,,,,,,,,,,,,,,,,,,,,,,,,X,X,,,,,,,,,,,,,,,,,,2,Machine Gun,2,2,1/2/3,ER Medium Laser,1,5,4/8/12,,,,,,,,,,,,,,,,,,,,,2x2,1x5,,,,,
Vehicle,Galleon Light Tank GAL-200,Galleon Light Tank GAL-200,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,Medium Laser,1,5,3/6/9,Machine Gun,2,2,1/2/3,,,,,,,,,,,,,,,,,,,,,1x5,2x2,,,,,
Vehicle,Galleon Light Tank GAL-200 (RL),Galleon Light Tank GAL-200 (RL),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,Machine Gun,2,2,1/2/3,,,,,,,,,,,,,,,,,,,,,,,,,2x2,,,,,,
Vehicle,Galleon Light Tank GAL-200R,Galleon Light Tank GAL-200R,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,Machine Gun,2,2,1/2/3,,,,,,,,,,,,,,,,,,,,,,,,,2x2,,,,,,
Vehicle,Galleon Light Tank GAL-201,Galleon Light Tank GAL-201,,,,,,,,,,,,,,,,,,,,,,,,,,X,,X,,,,,,,X,,,,,,,,,,1,Light AC/5,1,5,5/10/15,,,,,,,,,,,,,,,,,,,,,,,,,1x5,,,,,,
Vehicle,Galleon Light Tank GAL-300,Galleon Light Tank GAL-300,,,,,,,,,,,,,,,,,,,,,,,,,,X,,,,,,,,,,,,,,,,,,,2,ER Small Laser,2,3,2/4/5,ER Medium Laser,1,5,4/8/12,,,,,,,,,,,,,,,,,,,,,2x3,1x5,,,,,
Vehicle,Galleon Light Tank Maxwell,Galleon Light Tank Maxwell,,,,,,,,,,,,,,,,,,,,,,,,,,X,,,,,,,,,,,,,,,,,,,3,Small Pulse Laser,2,3,1/2/3,Machine Gun,2,2,1/2/3,ER Medium Laser,1,5,4/8/12,,,,,,,,,,,,,,,,,2x3,2x2,1x5,,,,
Vehicle,Garrot Superheavy Transport,Garrot Superheavy Transport,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,Light Machine Gun,2,1,2/4/6,,,,,,,,,,,,,,,,,,,,,,,,,2x1,,,,,,
Vehicle,Garuda Heavy VTOL,Garuda Heavy VTOL,,,,,,,,,,,,,,,,,,,,,,,,,,,,X,,,,,,,,,,,,,,,,,2,Clan Streak LRM 15,3,5,7/14/21,Clan ER Large Laser,1,10,8/15/25,,,,,,,,,,,,,,,,,,,,,3x5,1x10,,,,,
Vehicle,Giggins APC (Fire Support),Giggins APC (Fire Support),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,ER Medium Laser,2,5,4/8/12,,,,,,,,,,,,,,,,,,,,,,,,,2x5,,,,,,
Vehicle,Gladius Medium Hover Tank,Gladius Medium Hover Tank,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Vehicle,Gladius Medium Hover Tank Mk II,Gladius Medium Hover Tank Mk II,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,Light AC/5,1,5,5/10/15,,,,,,,,,,,,,,,,,,,,,,,,,1x5,,,,,,
Vehicle,Glaive Medium Tank,Glaive Medium Tank,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,LRM 15,3,5,7/14/21,ER Large Laser,1,8,7/14/19,Machine Gun,2,2,1/2/3,,,,,,,,,,,,,,,,,3x5,1x8,2x2,,,,
Vehicle,Glory Heavy Fire Support Vehicle,Glory Heavy Fire Support Vehicle,,,,,,,,,,,,,,,,,,,,,,,,,,,,X,,,,,,,,,,,,,,,,,2,LRM 15,6,5,7/14/21,ER Medium Laser,2,5,4/8/12,,,,,,,,,,,,,,,,,,,,,6x5,2x5,,,,,
Vehicle,Glory Heavy Fire Support Vehicle (3090 Upgrade),Glory Heavy Fire Support Vehicle (3090 Upgrade),,,,,,,,,,,,,,,,,,,,,,,,,,,,X,,X,,,,,,,,,,,,,,,2,ER Medium Laser,2,5,4/8/12,LRM 15,6,5,7/14/21,,,,,,,,,,,,,,,,,,,,,2x5,6x5,,,,,
Vehicle,Glory Heavy Fire Support Vehicle (Light Gauss),Glory Heavy Fire Support Vehicle (Light Gauss),,,,,,,,,,,,,,,,,,,,,,,,,,,,X,,,,,,,,,,,,,,,,,2,Light Gauss Rifle,1,8,8/17/25,LRM 15,6,5,7/14/21,,,,,,,,,,,,,,,,,,,,,1x8,6x5,,,,,
Vehicle,Glory Heavy Fire Support Vehicle [Arrow IV],Glory Heavy Fire Support Vehicle [Arrow IV],,,,,,,,,,,,,,,,,,,,,,,,,,,,X,,,,,,,,,,,,,,,,,2,ER Medium Laser,3,5,4/8/12,Plasma Rifle,1,10,6/14/22,,,,,,,,,,,,,,,,,,,,,3x5,1x10,,,,,
Vehicle,Goblin II Infantry Support Vehicle,Goblin II Infantry Support Vehicle,,,,,,,,,,,,,,,,,,,,,,,,,,,X,,,,,,,,,,,,,,,,,,4,Machine Gun,2,2,1/2/3,ER Medium Laser,1,5,4/8/12,LRM 10,1,5,7/14/21,SRM 6,4,2,3/6/9,,,,,,,,,,,,,2x2,1x5,1x5,4x2,,,
Vehicle,Goblin III Infantry Support Vehicle,Goblin III Infantry Support Vehicle,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,Machine Gun,1,2,1/2/3,Large Re-engineered Laser,1,9,5/10/15,,,,,,,,,,,,,,,,,,,,,1x2,1x9,,,,,
Vehicle,Goblin Infantry Support Vehicle,Goblin Infantry Support Vehicle,,,,,,,,,,,,,,,,,,,,,,,,,,,X,,,,,,,,,,,,,,,,,,3,Machine Gun,2,2,1/2/3,Large Pulse Laser,1,9,3/7/10,SRM 6,4,2,3/6/9,,,,,,,,,,,,,,,,,2x2,1x9,4x2,,,,
Vehicle,Goblin Infantry Support Vehicle (Sealed),Goblin Infantry Support Vehicle (Sealed),,,,,,,,,,,,,,,,,,,,,,,,,,,X,,,,,,,,,,,,,,,,,,3,Snub-Nose PPC,1,10,9/13/15,SRM 6,4,2,3/6/9,Machine Gun,1,2,1/2/3,,,,,,,,,,,,,,,,,1x10,4x2,1x2,,,,
Vehicle,Goblin Medium Tank,Goblin Medium Tank,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,Machine Gun,1,2,1/2/3,Large Laser,1,8,5/10/15,,,,,,,,,,,,,,,,,,,,,1x2,1x8,,,,,
Vehicle,Goblin Medium Tank (LRM),Goblin Medium Tank (LRM),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,Machine Gun,1,2,1/2/3,LRM 10,2,5,7/14/21,,,,,,,,,,,,,,,,,,,,,1x2,2x5,,,,,
Vehicle,Goblin Medium Tank (MG),Goblin Medium Tank (MG),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,Machine Gun,6,2,1/2/3,SRM 6,4,2,3/6/9,,,,,,,,,,,,,,,,,,,,,6x2,4x2,,,,,
Vehicle,Goblin Medium Tank (SRM),Goblin Medium Tank (SRM),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,Machine Gun,1,2,1/2/3,SRM 6,12,2,3/6/9,,,,,,,,,,,,,,,,,,,,,1x2,12x2,,,,,
Vehicle,Gossamer (XL) VTOL,Gossamer (XL) VTOL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,Clan LB 10-X AC (Slug),1,10,6/12/18,-- OR --,,,,Clan LB 10-X AC (Pellet),6,1,6/12/18,,,,,,,,,,,,,,,,,1x10,,6x1,,,,
Vehicle,Gossamer VTOL,Gossamer VTOL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,Clan Medium Pulse Laser,3,7,4/8/12,,,,,,,,,,,,,,,,,,,,,,,,,3x7,,,,,,
Vehicle,Gun Trailer (LRM),Gun Trailer (LRM),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,LRM 10,3,5,7/14/21,,,,,,,,,,,,,,,,,,,,,,,,,3x5,,,,,,
Vehicle,Gun Trailer (Mjolnir),Gun Trailer (Mjolnir),,,,,,,,,,,,,,,,,,,,,,,,,,,,X,,,,,,,X,,,,,,,,,,1,Improved Heavy Gauss Rifle,1,22,6/12/19,,,,,,,,,,,,,,,,,,,,,,,,,1x22,,,,,,
Vehicle,Gun Trailer (Sniper Cannon),Gun Trailer (Sniper Cannon),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Vehicle,Gun Trailer (Stronghold),Gun Trailer (Stronghold),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,Machine Gun,1,2,1/2/3,Light AC/5,1,5,5/10/15,,,,,,,,,,,,,,,,,,,,,1x2,1x5,,,,,
Vehicle,Gun Trailer (Thumper),Gun Trailer (Thumper),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Vehicle,Gun Trailer (Ultra),Gun Trailer (Ultra),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Vehicle,Gurteltier MBT,Gurteltier MBT,,,,,,,,,,,,,,,,,,,,,,,,,,,,X,,,,,,,,,,,,,,,,,3,Machine Gun,3,2,1/2/3,ER PPC,1,10,7/14/23,Gauss Rifle,1,15,7/15/22,,,,,,,,,,,,,,,,,3x2,1x10,1x15,,,,
Vehicle,Gurteltier MBT (C3M),Gurteltier MBT (C3M),,,,,,,,,,,,,,,,,,,,,,,,,,,,X,,,,,,,,,,,,,,,,,4,Machine Gun,4,2,1/2/3,ER PPC,1,10,7/14/23,LB 10-X AC (Slug),1,10,6/12/18,-- OR --,,,,LB 10-X AC (Pellet),6,1,6/12/18,,,,,,,,,4x2,1x10,1x10,,6x1,,
Vehicle,Gurzil Support Tank,Gurzil Support Tank,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,Clan Streak LRM 15,6,5,7/14/21,Clan Medium Pulse Laser,2,7,4/8/12,,,,,,,,,,,,,,,,,,,,,6x5,2x7,,,,,
Vehicle,HW1 Hwacha,HW1 Hwacha,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,MRM 20,6,5,3/8/15,,,,,,,,,,,,,,,,,,,,,,,,,6x5,,,,,,
Vehicle,Hachiman Fire Support Tank,Hachiman Fire Support Tank,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,Clan Streak SRM 4,4,2,4/8/12,Clan ER Medium Laser,2,7,5/10/15,Clan LRM 20,8,5,7/14/21,,,,,,,,,,,,,,,,,4x2,2x7,8x5,,,,
Vehicle,Hachiman Fire Support Tank (AAA),Hachiman Fire Support Tank (AAA),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,Clan ER Medium Laser,2,7,5/10/15,,,,,,,,,,,,,,,,,,,,,,,,,2x7,,,,,,
Vehicle,Hadur Fast Support Vehicle,Hadur Fast Support Vehicle,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,Clan ER Medium Laser,2,7,5/10/15,,,,,,,,,,,,,,,,,,,,,,,,,2x7,,,,,,
Vehicle,Hadur Fast Support Vehicle (LRM),Hadur Fast Support Vehicle (LRM),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,Clan ER Medium Laser,2,7,5/10/15,Clan LRM 15,6,5,7/14/21,,,,,,,,,,,,,,,,,,,,,2x7,6x5,,,,,
Vehicle,Hadur Fast Support Vehicle (Reactive),Hadur Fast Support Vehicle (Reactive),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,Clan ER Medium Laser,2,7,5/10/15,,,,,,,,,,,,,,,,,,,,,,,,,2x7,,,,,,
Vehicle,Hanse MBT,Hanse MBT,,,,,,,,,,,,,,,,,,,,,,,,,,X,,,,,,,,,,,,,,,,,,,3,Plasma Rifle,2,10,6/14/22,Light AC/5,1,5,5/10/15,Light Machine Gun,4,1,2/4/6,,,,,,,,,,,,,,,,,2x10,1x5,4x1,,,,
Vehicle,Harasser Laser Platform,Harasser Laser Platform,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,Medium Laser,2,5,3/6/9,,,,,,,,,,,,,,,,,,,,,,,,,2x5,,,,,,
Vehicle,Harasser Missile Platform,Harasser Missile Platform,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,SRM 6,8,2,3/6/9,,,,,,,,,,,,,,,,,,,,,,,,,8x2,,,,,,
Vehicle,Harasser Missile Platform (Flamer),Harasser Missile Platform (Flamer),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,Vehicle Flamer,1,2,1/2/3,SRM 4,4,2,3/6/9,,,,,,,,,,,,,,,,,,,,,1x2,4x2,,,,,
Vehicle,Harasser Missile Platform (Heavy Ferro),Harasser Missile Platform (Heavy Ferro),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,SRM 6,8,2,3/6/9,,,,,,,,,,,,,,,,,,,,,,,,,8x2,,,,,,
Vehicle,Harasser Missile Platform (LFE),Harasser Missile Platform (LFE),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,Medium Laser,3,5,3/6/9,,,,,,,,,,,,,,,,,,,,,,,,,3x5,,,,,,
Vehicle,Harasser Missile Platform (LRM),Harasser Missile Platform (LRM),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,LRM 10,1,5,7/14/21,,,,,,,,,,,,,,,,,,,,,,,,,1x5,,,,,,
Vehicle,Harasser Missile Platform (Marian},Harasser Missile Platform (Marian},,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,MRM 20,2,5,3/8/15,,,,,,,,,,,,,,,,,,,,,,,,,2x5,,,,,,
Vehicle,Harasser Missile Platform (Mini-Peggy),Harasser Missile Platform (Mini-Peggy),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,SRM 4,4,2,3/6/9,,,,,,,,,,,,,,,,,,,,,,,,,4x2,,,,,,
Vehicle,Harasser Missile Platform (Speed),Harasser Missile Platform (Speed),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,SRM 6,8,2,3/6/9,,,,,,,,,,,,,,,,,,,,,,,,,8x2,,,,,,
Vehicle,Harasser Missile Platform (iNarc},Harasser Missile Platform (iNarc},,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Vehicle,Harasser Missile Platform Leaping Lisa,Harasser Missile Platform Leaping Lisa,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,SRM 4,4,2,3/6/9,,,,,,,,,,,,,,,,,,,,,,,,,4x2,,,,,,
Vehicle,Harpoon ParaSub,Harpoon ParaSub,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Vehicle,Harrier Heavy Hover Tank,Harrier Heavy Hover Tank,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,Large Laser,1,8,5/10/15,SRM 6,4,2,3/6/9,Medium Laser,1,5,3/6/9,,,,,,,,,,,,,,,,,1x8,4x2,1x5,,,,
Vehicle,Harrier Heavy Hover Tank (PPC),Harrier Heavy Hover Tank (PPC),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,PPC,1,10,6/12/18,SRM 6,4,2,3/6/9,,,,,,,,,,,,,,,,,,,,,1x10,4x2,,,,,
Vehicle,Harrier Heavy Hover Tank (Re-Laser),Harrier Heavy Hover Tank (Re-Laser),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,Large Re-engineered Laser,1,9,5/10/15,Streak SRM 6,6,2,3/6/9,Medium Laser,1,5,3/6/9,,,,,,,,,,,,,,,,,1x9,6x2,1x5,,,,
Vehicle,Hasek Mechanized Combat Vehicle,Hasek Mechanized Combat Vehicle,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,PPC,1,10,6/12/18,Small Pulse Laser,1,3,1/2/3,,,,,,,,,,,,,,,,,,,,,1x10,1x3,,,,,
Vehicle,Hawk Hover Tank (LTV-4),Hawk Hover Tank (LTV-4),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,PPC,1,10,6/12/18,SRM 4,2,2,3/6/9,,,,,,,,,,,,,,,,,,,,,1x10,2x2,,,,,
Vehicle,Hawk Moth Gunship,Hawk Moth Gunship,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,Light Gauss Rifle,1,8,8/17/25,,,,,,,,,,,,,,,,,,,,,,,,,1x8,,,,,,
Vehicle,Hawk Moth Gunship (Armor),Hawk Moth Gunship (Armor),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,Light Gauss Rifle,1,8,8/17/25,,,,,,,,,,,,,,,,,,,,,,,,,1x8,,,,,,
Vehicle,Hawk Moth II Gunship,Hawk Moth II Gunship,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,SRM 6,8,2,3/6/9,ER Medium Laser,2,5,4/8/12,,,,,,,,,,,,,,,,,,,,,8x2,2x5,,,,,
Vehicle,Hawk Moth II Gunship (MML),Hawk Moth II Gunship (MML),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,ER Medium Laser,2,5,4/8/12,,,,,,,,,,,,,,,,,,,,,,,,,2x5,,,,,,
Vehicle,Hawk Moth II Gunship (Sniper),Hawk Moth II Gunship (Sniper),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Vehicle,Hawk Moth Verwandlung,Hawk Moth Verwandlung,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,Machine Gun,1,2,1/2/3,,,,,,,,,,,,,,,,,,,,,,,,,1x2,,,,,,
Vehicle,Heavy Hover APC,Heavy Hover APC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,Machine Gun,2,2,1/2/3,,,,,,,,,,,,,,,,,,,,,,,,,2x2,,,,,,
Vehicle,Heavy Hover APC (LRM),Heavy Hover APC (LRM),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,LRM 5,1,5,7/14/21,Machine Gun,2,2,1/2/3,,,,,,,,,,,,,,,,,,,,,1x5,2x2,,,,,
Vehicle,Heavy Hover APC (MG),Heavy Hover APC (MG),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,Machine Gun,6,2,1/2/3,,,,,,,,,,,,,,,,,,,,,,,,,6x2,,,,,,
Vehicle,Heavy Hover APC (SRM),Heavy Hover APC (SRM),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,SRM 4,2,2,3/6/9,Machine Gun,2,2,1/2/3,,,,,,,,,,,,,,,,,,,,,2x2,2x2,,,,,
Vehicle,Heavy Hover APC (Scout Tank),Heavy Hover APC (Scout Tank),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,Light AC/5,1,5,5/10/15,,,,,,,,,,,,,,,,,,,,,,,,,1x5,,,,,,
Vehicle,Heavy LRM Carrier,Heavy LRM Carrier,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,LRM 20,8,5,7/14/21,,,,,,,,,,,,,,,,,,,,,,,,,8x5,,,,,,
Vehicle,Heavy LRM Carrier (EN Variant),Heavy LRM Carrier (EN Variant),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,Enhanced LRM 15,2,5,7/14/21,Extended LRM 15,2,5,12/22/38,,,,,,,,,,,,,,,,,,,,,2x5,2x5,,,,,
Vehicle,Heavy NLRM Carrier,Heavy NLRM Carrier,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,Enhanced LRM 15,4,5,7/14/21,,,,,,,,,,,,,,,,,,,,,,,,,4x5,,,,,,
Vehicle,Heavy Tracked APC,Heavy Tracked APC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,Machine Gun,2,2,1/2/3,,,,,,,,,,,,,,,,,,,,,,,,,2x2,,,,,,
Vehicle,Heavy Tracked APC (LRM),Heavy Tracked APC (LRM),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,LRM 5,1,5,7/14/21,Machine Gun,2,2,1/2/3,,,,,,,,,,,,,,,,,,,,,1x5,2x2,,,,,
Vehicle,Heavy Tracked APC (MG),Heavy Tracked APC (MG),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,Machine Gun,6,2,1/2/3,,,,,,,,,,,,,,,,,,,,,,,,,6x2,,,,,,
Vehicle,Heavy Tracked APC (SRM),Heavy Tracked APC (SRM),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,SRM 4,2,2,3/6/9,Machine Gun,2,2,1/2/3,,,,,,,,,,,,,,,,,,,,,2x2,2x2,,,,,
